Brazil,Acre,-9.0238,-70.812,10987,292
Brazil,Alagoas,-9.5713,-36.782,26906,848
Brazil,Amapa,0.902,-52.003,19922,348
Brazil,Amazonas,-3.4168,-65.8561,61683,2624
Brazil,Bahia,-12.5797,-41.7007,43922,1305
Brazil,Ceara,-5.4984,-39.3206,89863,5460
Brazil,Distrito Federal,-15.7998,-47.8645,30902,396
Brazil,Espirito Santo,-19.1834,-40.3089,33142,1265
Brazil,Goias,-15.827,-49.8362,14027,281
Brazil,Maranhao,-4.9609,-45.2744,68500,1645
Brazil,Mato Grosso,-12.6819,-56.9211,8353,309
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,4666,40
Brazil,Minas Gerais,-18.5122,-44.555,26052,600
Brazil,Para,-1.9981,-54.9306,80072,4469
Brazil,Paraiba,-7.24,-36.782,35093,724
Brazil,Parana,-25.2521,-52.0215,12785,419
Brazil,Pernambuco,-8.8137,-36.9541,49720,4102
Brazil,Piaui,-7.7183,-42.7289,12567,435
Brazil,Rio Grande do Norte,-5.4026,-36.9541,16039,693
Brazil,Rio Grande do Sul,-30.0346,-51.2177,18587,423
Brazil,Rio de Janeiro,-22.9068,-43.1729,93378,8595
Brazil,Rondonia,-11.5057,-63.5806,14353,391
Brazil,Roraima,-2.7376,-62.0751,7650,239
Brazil,Santa Catarina,-27.2423,-50.2189,16322,234
Brazil,Sao Paulo,-23.5505,-46.6333,211658,12232
Brazil,Sergipe,-10.5741,-37.3857,17808,426
Brazil,Tocantins,-10.1753,-48.2982,7956,159
