Brazil,Acre,-9.0238,-70.812,84812,1729
Brazil,Alagoas,-9.5713,-36.782,208363,5114
Brazil,Amapa,0.902,-52.003,115516,1793
Brazil,Amazonas,-3.4168,-65.8561,396907,13214
Brazil,Bahia,-12.5797,-41.7007,1092772,23104
Brazil,Ceara,-5.4984,-39.3206,864529,22043
Brazil,Distrito Federal,-15.7998,-47.8645,422133,9071
Brazil,Espirito Santo,-19.1834,-40.3089,506489,11268
Brazil,Goias,-15.827,-49.8362,654782,18455
Brazil,Maranhao,-4.9609,-45.2744,307814,8716
Brazil,Mato Grosso,-12.6819,-56.9211,436145,11435
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,322445,7767
Brazil,Minas Gerais,-18.5122,-44.555,1733181,44347
Brazil,Para,-1.9981,-54.9306,541833,15183
Brazil,Paraiba,-7.24,-36.782,373772,8348
Brazil,Parana,-25.2521,-52.0215,1192936,29975
Brazil,Pernambuco,-8.8137,-36.9541,535707,17216
Brazil,Piaui,-7.7183,-42.7289,289426,6350
Brazil,Rio Grande do Norte,-5.4026,-36.9541,290517,6571
Brazil,Rio Grande do Sul,-30.0346,-51.2177,1181872,30372
Brazil,Rio de Janeiro,-22.9068,-43.1729,931885,54142
Brazil,Rondonia,-11.5057,-63.5806,242816,6027
Brazil,Roraima,-2.7376,-62.0751,109444,1704
Brazil,Santa Catarina,-27.2423,-50.2189,1025344,16285
Brazil,Sao Paulo,-23.5505,-46.6333,3573210,121960
Brazil,Sergipe,-10.5741,-37.3857,256935,5527
Brazil,Tocantins,-10.1753,-48.2982,192165,3084
