Brazil,Acre,-9.0238,-70.812,62940,1129
Brazil,Alagoas,-9.5713,-36.782,141390,3216
Brazil,Amapa,0.902,-52.003,88363,1187
Brazil,Amazonas,-3.4168,-65.8561,332309,11573
Brazil,Bahia,-12.5797,-41.7007,744227,13341
Brazil,Ceara,-5.4984,-39.3206,473006,12314
Brazil,Distrito Federal,-15.7998,-47.8645,319936,5145
Brazil,Espirito Santo,-19.1834,-40.3089,346245,6745
Brazil,Goias,-15.827,-49.8362,435945,9587
Brazil,Maranhao,-4.9609,-45.2744,228827,5505
Brazil,Mato Grosso,-12.6819,-56.9211,271973,6308
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,194882,3628
Brazil,Minas Gerais,-18.5122,-44.555,974594,20687
Brazil,Para,-1.9981,-54.9306,383704,9374
Brazil,Paraiba,-7.24,-36.782,239594,4992
Brazil,Parana,-25.2521,-52.0215,763786,13626
Brazil,Pernambuco,-8.8137,-36.9541,318449,11411
Brazil,Piaui,-7.7183,-42.7289,186101,3647
Brazil,Rio Grande do Norte,-5.4026,-36.9541,180362,3937
Brazil,Rio Grande do Sul,-30.0346,-51.2177,744844,15105
Brazil,Rio de Janeiro,-22.9068,-43.1729,607806,34330
Brazil,Rondonia,-11.5057,-63.5806,166931,3415
Brazil,Roraima,-2.7376,-62.0751,85856,1232
Brazil,Santa Catarina,-27.2423,-50.2189,733309,8791
Brazil,Sao Paulo,-23.5505,-46.6333,2208242,64223
Brazil,Sergipe,-10.5741,-37.3857,159857,3141
Brazil,Tocantins,-10.1753,-48.2982,126131,1697
