Brazil,Acre,-9.0238,-70.812,45729,844
Brazil,Alagoas,-9.5713,-36.782,112854,2656
Brazil,Amapa,0.902,-52.003,74535,1019
Brazil,Amazonas,-3.4168,-65.8561,241182,6757
Brazil,Bahia,-12.5797,-41.7007,553770,9760
Brazil,Ceara,-5.4984,-39.3206,358404,10261
Brazil,Distrito Federal,-15.7998,-47.8645,267340,4452
Brazil,Espirito Santo,-19.1834,-40.3089,281910,5609
Brazil,Goias,-15.827,-49.8362,334578,7205
Brazil,Maranhao,-4.9609,-45.2744,204767,4631
Brazil,Mato Grosso,-12.6819,-56.9211,204031,4830
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,154121,2741
Brazil,Minas Gerais,-18.5122,-44.555,668216,13891
Brazil,Para,-1.9981,-54.9306,314119,7458
Brazil,Paraiba,-7.24,-36.782,180464,3939
Brazil,Parana,-25.2521,-52.0215,515464,9243
Brazil,Pernambuco,-8.8137,-36.9541,246799,10133
Brazil,Piaui,-7.7183,-42.7289,153771,2985
Brazil,Rio Grande do Norte,-5.4026,-36.9541,133174,3203
Brazil,Rio Grande do Sul,-30.0346,-51.2177,520313,10196
Brazil,Rio de Janeiro,-22.9068,-43.1729,494127,28440
Brazil,Rondonia,-11.5057,-63.5806,113778,2070
Brazil,Roraima,-2.7376,-62.0751,71583,819
Brazil,Santa Catarina,-27.2423,-50.2189,552310,6036
Brazil,Sao Paulo,-23.5505,-46.6333,1670754,50938
Brazil,Sergipe,-10.5741,-37.3857,131023,2697
Brazil,Tocantins,-10.1753,-48.2982,98252,1334
