Brazil,Acre,-9.0238,-70.812,27079,649,
Brazil,Alagoas,-9.5713,-36.782,84508,2019,
Brazil,Amapa,0.902,-52.003,46863,691,
Brazil,Amazonas,-3.4168,-65.8561,131757,3959,
Brazil,Bahia,-12.5797,-41.7007,295303,6265,
Brazil,Ceara,-5.4984,-39.3206,233818,8813,
Brazil,Distrito Federal,-15.7998,-47.8645,183749,3062,
Brazil,Espirito Santo,-19.1834,-40.3089,124291,3422,
Brazil,Goias,-15.827,-49.8362,183815,4152,
Brazil,Maranhao,-4.9609,-45.2744,167657,3653,
Brazil,Mato Grosso,-12.6819,-56.9211,112607,3231,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,63848,1172,
Brazil,Minas Gerais,-18.5122,-44.555,270053,6714,
Brazil,Para,-1.9981,-54.9306,220519,6460,
Brazil,Paraiba,-7.24,-36.782,116736,2707,
Brazil,Parana,-25.2521,-52.0215,164888,4110,
Brazil,Pernambuco,-8.8137,-36.9541,141517,8016,
Brazil,Piaui,-7.7183,-42.7289,90370,2037,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,67184,2351,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,174777,4384,
Brazil,Rio de Janeiro,-22.9068,-43.1729,251909,17677,
Brazil,Rondonia,-11.5057,-63.5806,62863,1300,
Brazil,Roraima,-2.7376,-62.0751,48302,613,
Brazil,Santa Catarina,-27.2423,-50.2189,205620,2639,
Brazil,Sao Paulo,-23.5505,-46.6333,935300,33952,
Brazil,Sergipe,-10.5741,-37.3857,75873,1981,
Brazil,Tocantins,-10.1753,-48.2982,63423,866,
