Brazil,Acre,-9.0238,-70.812,85556,1738,
Brazil,Alagoas,-9.5713,-36.782,216717,5340,
Brazil,Amapa,0.902,-52.003,117188,1835,
Brazil,Amazonas,-3.4168,-65.8561,402089,13313,
Brazil,Bahia,-12.5797,-41.7007,1124994,24012,
Brazil,Ceara,-5.4984,-39.3206,885980,22571,
Brazil,Distrito Federal,-15.7998,-47.8645,430461,9251,
Brazil,Espirito Santo,-19.1834,-40.3089,517873,11475,
Brazil,Goias,-15.827,-49.8362,675141,19187,
Brazil,Maranhao,-4.9609,-45.2744,317446,9043,
Brazil,Mato Grosso,-12.6819,-56.9211,449705,11817,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,335411,8204,
Brazil,Minas Gerais,-18.5122,-44.555,1803748,46242,
Brazil,Para,-1.9981,-54.9306,552937,15469,
Brazil,Paraiba,-7.24,-36.782,396442,8606,
Brazil,Parana,-25.2521,-52.0215,1284806,30711,
Brazil,Pernambuco,-8.8137,-36.9541,550292,17685,
Brazil,Piaui,-7.7183,-42.7289,295781,6597,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,340165,6768,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,1215519,31398,
Brazil,Rio de Janeiro,-22.9068,-43.1729,958199,55470,
Brazil,Rondonia,-11.5057,-63.5806,247607,6136,
Brazil,Roraima,-2.7376,-62.0751,112133,1745,
Brazil,Santa Catarina,-27.2423,-50.2189,1052455,16861,
Brazil,Sao Paulo,-23.5505,-46.6333,3727348,127681,
Brazil,Sergipe,-10.5741,-37.3857,263512,5698,
Brazil,Tocantins,-10.1753,-48.2982,197636,3213,
