Brazil,Acre,-9.0238,-70.812,47936,861,
Brazil,Alagoas,-9.5713,-36.782,116773,2728,
Brazil,Amapa,0.902,-52.003,76688,1057,
Brazil,Amazonas,-3.4168,-65.8561,261574,7793,
Brazil,Bahia,-12.5797,-41.7007,581880,10021,
Brazil,Ceara,-5.4984,-39.3206,369245,10449,
Brazil,Distrito Federal,-15.7998,-47.8645,275688,4533,
Brazil,Espirito Santo,-19.1834,-40.3089,292269,5819,
Brazil,Goias,-15.827,-49.8362,349317,7445,
Brazil,Maranhao,-4.9609,-45.2744,207145,4678,
Brazil,Mato Grosso,-12.6819,-56.9211,214346,5016,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,159881,2885,
Brazil,Minas Gerais,-18.5122,-44.555,721967,14819,
Brazil,Para,-1.9981,-54.9306,327281,7578,
Brazil,Paraiba,-7.24,-36.782,189415,4036,
Brazil,Parana,-25.2521,-52.0215,543568,9923,
Brazil,Pernambuco,-8.8137,-36.9541,258725,10304,
Brazil,Piaui,-7.7183,-42.7289,157775,3045,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,138812,3276,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,543499,10615,
Brazil,Rio de Janeiro,-22.9068,-43.1729,516868,29563,
Brazil,Rondonia,-11.5057,-63.5806,123200,2216,
Brazil,Roraima,-2.7376,-62.0751,73654,849,
Brazil,Santa Catarina,-27.2423,-50.2189,573104,6298,
Brazil,Sao Paulo,-23.5505,-46.6333,1759957,52722,
Brazil,Sergipe,-10.5741,-37.3857,136280,2766,
Brazil,Tocantins,-10.1753,-48.2982,101666,1371,
