Brazil,Acre,-9.0238,-70.812,6219,148
Brazil,Alagoas,-9.5713,-36.782,10288,443
Brazil,Amapa,0.902,-52.003,9602,222
Brazil,Amazonas,-3.4168,-65.8561,41378,2052
Brazil,Bahia,-12.5797,-41.7007,18392,667
Brazil,Ceara,-5.4984,-39.3206,48489,3010
Brazil,Distrito Federal,-15.7998,-47.8645,9780,170
Brazil,Espirito Santo,-19.1834,-40.3089,13690,604
Brazil,Goias,-15.827,-49.8362,3702,124
Brazil,Maranhao,-4.9609,-45.2744,34639,955
Brazil,Mato Grosso,-12.6819,-56.9211,2429,61
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,1489,20
Brazil,Minas Gerais,-18.5122,-44.555,10464,271
Brazil,Para,-1.9981,-54.9306,37961,2923
Brazil,Paraiba,-7.24,-36.782,13162,360
Brazil,Parana,-25.2521,-52.0215,4687,182
Brazil,Pernambuco,-8.8137,-36.9541,34450,2807
Brazil,Piaui,-7.7183,-42.7289,4931,161
Brazil,Rio Grande do Norte,-5.4026,-36.9541,8051,305
Brazil,Rio Grande do Sul,-30.0346,-51.2177,9332,224
Brazil,Rio de Janeiro,-22.9068,-43.1729,53388,5344
Brazil,Rondonia,-11.5057,-63.5806,4942,156
Brazil,Roraima,-2.7376,-62.0751,3474,116
Brazil,Santa Catarina,-27.2423,-50.2189,9037,143
Brazil,Sao Paulo,-23.5505,-46.6333,109698,7615
Brazil,Sergipe,-10.5741,-37.3857,6999,158
Brazil,Tocantins,-10.1753,-48.2982,4176,73
Brazil,Unknown,,,0,0
