Brazil,Acre,-9.0238,-70.812,73613,1353
Brazil,Alagoas,-9.5713,-36.782,161502,3826
Brazil,Amapa,0.902,-52.003,101647,1402
Brazil,Amazonas,-3.4168,-65.8561,358920,12271
Brazil,Bahia,-12.5797,-41.7007,840976,16611
Brazil,Ceara,-5.4984,-39.3206,591294,15533
Brazil,Distrito Federal,-15.7998,-47.8645,360124,6840
Brazil,Espirito Santo,-19.1834,-40.3089,405314,8211
Brazil,Goias,-15.827,-49.8362,508547,12809
Brazil,Maranhao,-4.9609,-45.2744,250868,6601
Brazil,Mato Grosso,-12.6819,-56.9211,329521,8530
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,230189,4907
Brazil,Minas Gerais,-18.5122,-44.555,1228659,28090
Brazil,Para,-1.9981,-54.9306,438251,11251
Brazil,Paraiba,-7.24,-36.782,272811,6234
Brazil,Parana,-25.2521,-52.0215,884065,19159
Brazil,Pernambuco,-8.8137,-36.9541,370225,12837
Brazil,Piaui,-7.7183,-42.7289,219366,4529
Brazil,Rio Grande do Norte,-5.4026,-36.9541,207825,4908
Brazil,Rio Grande do Sul,-30.0346,-51.2177,892087,22047
Brazil,Rio de Janeiro,-22.9068,-43.1729,680357,39444
Brazil,Rondonia,-11.5057,-63.5806,198513,4569
Brazil,Roraima,-2.7376,-62.0751,91849,1393
Brazil,Santa Catarina,-27.2423,-50.2189,839135,12099
Brazil,Sao Paulo,-23.5505,-46.6333,2648844,83098
Brazil,Sergipe,-10.5741,-37.3857,184959,3796
Brazil,Tocantins,-10.1753,-48.2982,148347,2269
