Brazil,Acre,-9.0238,-70.812,31788,701
Brazil,Alagoas,-9.5713,-36.782,91848,2274
Brazil,Amapa,0.902,-52.003,53330,764
Brazil,Amazonas,-3.4168,-65.8561,165969,4644
Brazil,Bahia,-12.5797,-41.7007,363986,7818
Brazil,Ceara,-5.4984,-39.3206,278608,9404
Brazil,Distrito Federal,-15.7998,-47.8645,216861,3759
Brazil,Espirito Santo,-19.1834,-40.3089,163002,3938
Brazil,Goias,-15.827,-49.8362,262002,5874
Brazil,Maranhao,-4.9609,-45.2744,187919,4130
Brazil,Mato Grosso,-12.6819,-56.9211,146682,3867
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,85126,1634
Brazil,Minas Gerais,-18.5122,-44.555,370991,9204
Brazil,Para,-1.9981,-54.9306,257372,6795
Brazil,Paraiba,-7.24,-36.782,135604,3160
Brazil,Parana,-25.2521,-52.0215,222831,5470
Brazil,Pernambuco,-8.8137,-36.9541,166540,8740
Brazil,Piaui,-7.7183,-42.7289,117149,2470
Brazil,Rio Grande do Norte,-5.4026,-36.9541,82580,2601
Brazil,Rio Grande do Sul,-30.0346,-51.2177,261656,5997
Brazil,Rio de Janeiro,-22.9068,-43.1729,316575,20905
Brazil,Rondonia,-11.5057,-63.5806,73490,1478
Brazil,Roraima,-2.7376,-62.0751,59195,695
Brazil,Santa Catarina,-27.2423,-50.2189,275655,3231
Brazil,Sao Paulo,-23.5505,-46.6333,1125936,39717
Brazil,Sergipe,-10.5741,-37.3857,85477,2244
Brazil,Tocantins,-10.1753,-48.2982,76860,1114
