Brazil,Acre,-9.0238,-70.812,18393,480,
Brazil,Alagoas,-9.5713,-36.782,53713,1471,
Brazil,Amapa,0.902,-52.003,35026,552,
Brazil,Amazonas,-3.4168,-65.8561,95424,3199,
Brazil,Bahia,-12.5797,-41.7007,142767,3096,
Brazil,Ceara,-5.4984,-39.3206,158824,7426,
Brazil,Distrito Federal,-15.7998,-47.8645,92414,1244,
Brazil,Espirito Santo,-19.1834,-40.3089,75854,2373,
Brazil,Goias,-15.827,-49.8362,52847,1332,
Brazil,Maranhao,-4.9609,-45.2744,112683,2871,
Brazil,Mato Grosso,-12.6819,-56.9211,42206,1501,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,20303,281,
Brazil,Minas Gerais,-18.5122,-44.555,106812,2315,
Brazil,Para,-1.9981,-54.9306,146252,5646,
Brazil,Paraiba,-7.24,-36.782,74550,1653,
Brazil,Parana,-25.2521,-52.0215,64259,1598,
Brazil,Pernambuco,-8.8137,-36.9541,85042,6237,
Brazil,Piaui,-7.7183,-42.7289,44349,1215,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,46683,1666,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,57007,1494,
Brazil,Rio de Janeiro,-22.9068,-43.1729,154879,12654,
Brazil,Rondonia,-11.5057,-63.5806,34873,801,
Brazil,Roraima,-2.7376,-62.0751,28874,465,
Brazil,Santa Catarina,-27.2423,-50.2189,65017,844,
Brazil,Sao Paulo,-23.5505,-46.6333,463218,21206,
Brazil,Sergipe,-10.5741,-37.3857,51132,1284,
Brazil,Tocantins,-10.1753,-48.2982,19965,334,
