Brazil,Acre,-9.0238,-70.812,81980,1652,
Brazil,Alagoas,-9.5713,-36.782,190985,4679,
Brazil,Amapa,0.902,-52.003,111280,1683,
Brazil,Amazonas,-3.4168,-65.8561,384634,12951,
Brazil,Bahia,-12.5797,-41.7007,999463,20856,
Brazil,Ceara,-5.4984,-39.3206,787273,20204,
Brazil,Distrito Federal,-15.7998,-47.8645,402182,8569,
Brazil,Espirito Santo,-19.1834,-40.3089,477047,10683,
Brazil,Goias,-15.827,-49.8362,602460,16864,
Brazil,Maranhao,-4.9609,-45.2744,287974,8025,
Brazil,Mato Grosso,-12.6819,-56.9211,399313,10631,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,283302,6627,
Brazil,Minas Gerais,-18.5122,-44.555,1545702,39784,
Brazil,Para,-1.9981,-54.9306,513477,14419,
Brazil,Paraiba,-7.24,-36.782,324425,7556,
Brazil,Parana,-25.2521,-52.0215,1079255,25966,
Brazil,Pernambuco,-8.8137,-36.9541,472590,15595,
Brazil,Piaui,-7.7183,-42.7289,269088,5844,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,264415,6049,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,1074634,27868,
Brazil,Rio de Janeiro,-22.9068,-43.1729,855244,50125,
Brazil,Rondonia,-11.5057,-63.5806,227663,5680,
Brazil,Roraima,-2.7376,-62.0751,102812,1612,
Brazil,Santa Catarina,-27.2423,-50.2189,958906,15073,
Brazil,Sao Paulo,-23.5505,-46.6333,3239657,109850,
Brazil,Sergipe,-10.5741,-37.3857,230636,5004,
Brazil,Tocantins,-10.1753,-48.2982,175765,2825,
