Brazil,Acre,-9.0238,-70.812,47119,858
Brazil,Alagoas,-9.5713,-36.782,115946,2710
Brazil,Amapa,0.902,-52.003,75940,1040
Brazil,Amazonas,-3.4168,-65.8561,257606,7560
Brazil,Bahia,-12.5797,-41.7007,574062,9952
Brazil,Ceara,-5.4984,-39.3206,367265,10402
Brazil,Distrito Federal,-15.7998,-47.8645,273427,4508
Brazil,Espirito Santo,-19.1834,-40.3089,289496,5774
Brazil,Goias,-15.827,-49.8362,342816,7318
Brazil,Maranhao,-4.9609,-45.2744,206290,4662
Brazil,Mato Grosso,-12.6819,-56.9211,211052,4968
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,158340,2848
Brazil,Minas Gerais,-18.5122,-44.555,707649,14544
Brazil,Para,-1.9981,-54.9306,323290,7552
Brazil,Paraiba,-7.24,-36.782,187246,4014
Brazil,Parana,-25.2521,-52.0215,535961,9652
Brazil,Pernambuco,-8.8137,-36.9541,255483,10251
Brazil,Piaui,-7.7183,-42.7289,156875,3031
Brazil,Rio Grande do Norte,-5.4026,-36.9541,137557,3259
Brazil,Rio Grande do Sul,-30.0346,-51.2177,536746,10512
Brazil,Rio de Janeiro,-22.9068,-43.1729,509113,29230
Brazil,Rondonia,-11.5057,-63.5806,121005,2167
Brazil,Roraima,-2.7376,-62.0751,72921,837
Brazil,Santa Catarina,-27.2423,-50.2189,567112,6228
Brazil,Sao Paulo,-23.5505,-46.6333,1731294,52170
Brazil,Sergipe,-10.5741,-37.3857,134556,2755
Brazil,Tocantins,-10.1753,-48.2982,100709,1359
