Brazil,Acre,-9.0238,-70.812,86481,1767
Brazil,Alagoas,-9.5713,-36.782,223666,5546
Brazil,Amapa,0.902,-52.003,119078,1870
Brazil,Amazonas,-3.4168,-65.8561,408037,13387
Brazil,Bahia,-12.5797,-41.7007,1159419,24834
Brazil,Ceara,-5.4984,-39.3206,902190,23053
Brazil,Distrito Federal,-15.7998,-47.8645,438446,9389
Brazil,Espirito Santo,-19.1834,-40.3089,528641,11661
Brazil,Goias,-15.827,-49.8362,696941,19735
Brazil,Maranhao,-4.9609,-45.2744,326094,9335
Brazil,Mato Grosso,-12.6819,-56.9211,462992,12128
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,343827,8537
Brazil,Minas Gerais,-18.5122,-44.555,1866541,48124
Brazil,Para,-1.9981,-54.9306,561964,15709
Brazil,Paraiba,-7.24,-36.782,408382,8808
Brazil,Parana,-25.2521,-52.0215,1327770,32715
Brazil,Pernambuco,-8.8137,-36.9541,570246,18131
Brazil,Piaui,-7.7183,-42.7289,302309,6706
Brazil,Rio Grande do Norte,-5.4026,-36.9541,350978,6915
Brazil,Rio Grande do Sul,-30.0346,-51.2177,1252528,32247
Brazil,Rio de Janeiro,-22.9068,-43.1729,982609,56848
Brazil,Rondonia,-11.5057,-63.5806,252292,6278
Brazil,Roraima,-2.7376,-62.0751,115419,1785
Brazil,Santa Catarina,-27.2423,-50.2189,1079089,17356
Brazil,Sao Paulo,-23.5505,-46.6333,3869300,132205
Brazil,Sergipe,-10.5741,-37.3857,269078,5820
Brazil,Tocantins,-10.1753,-48.2982,202654,3344
