Brazil,Acre,-9.0238,-70.812,72403,1325
Brazil,Alagoas,-9.5713,-36.782,158822,3732
Brazil,Amapa,0.902,-52.003,100672,1371
Brazil,Amazonas,-3.4168,-65.8561,355987,12202
Brazil,Bahia,-12.5797,-41.7007,828466,16232
Brazil,Ceara,-5.4984,-39.3206,572618,15059
Brazil,Distrito Federal,-15.7998,-47.8645,354816,6609
Brazil,Espirito Santo,-19.1834,-40.3089,398217,8014
Brazil,Goias,-15.827,-49.8362,501814,12518
Brazil,Maranhao,-4.9609,-45.2744,247107,6416
Brazil,Mato Grosso,-12.6819,-56.9211,322951,8257
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,225992,4717
Brazil,Minas Gerais,-18.5122,-44.555,1192050,26795
Brazil,Para,-1.9981,-54.9306,431636,10975
Brazil,Paraiba,-7.24,-36.782,268179,6085
Brazil,Parana,-25.2521,-52.0215,873972,18492
Brazil,Pernambuco,-8.8137,-36.9541,364354,12623
Brazil,Piaui,-7.7183,-42.7289,215140,4379
Brazil,Rio Grande do Norte,-5.4026,-36.9541,203389,4806
Brazil,Rio Grande do Sul,-30.0346,-51.2177,879263,21538
Brazil,Rio de Janeiro,-22.9068,-43.1729,671207,38657
Brazil,Rondonia,-11.5057,-63.5806,195138,4464
Brazil,Roraima,-2.7376,-62.0751,91036,1384
Brazil,Santa Catarina,-27.2423,-50.2189,829444,11759
Brazil,Sao Paulo,-23.5505,-46.6333,2597366,80742
Brazil,Sergipe,-10.5741,-37.3857,181312,3693
Brazil,Tocantins,-10.1753,-48.2982,146506,2181
