Brazil,Acre,-9.0238,-70.812,26463,643,
Brazil,Alagoas,-9.5713,-36.782,82983,1996,
Brazil,Amapa,0.902,-52.003,46266,685,
Brazil,Amazonas,-3.4168,-65.8561,128851,3920,
Brazil,Bahia,-12.5797,-41.7007,287685,6085,
Brazil,Ceara,-5.4984,-39.3206,230406,8764,
Brazil,Distrito Federal,-15.7998,-47.8645,179823,3000,
Brazil,Espirito Santo,-19.1834,-40.3089,121708,3388,
Brazil,Goias,-15.827,-49.8362,172747,3935,
Brazil,Maranhao,-4.9609,-45.2744,164770,3611,
Brazil,Mato Grosso,-12.6819,-56.9211,108890,3156,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,60963,1122,
Brazil,Minas Gerais,-18.5122,-44.555,258595,6419,
Brazil,Para,-1.9981,-54.9306,217500,6405,
Brazil,Paraiba,-7.24,-36.782,114582,2659,
Brazil,Parana,-25.2521,-52.0215,157330,3971,
Brazil,Pernambuco,-8.8137,-36.9541,138568,7933,
Brazil,Piaui,-7.7183,-42.7289,87959,1996,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,65933,2330,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,164373,4216,
Brazil,Rio de Janeiro,-22.9068,-43.1729,246182,17342,
Brazil,Rondonia,-11.5057,-63.5806,61619,1277,
Brazil,Roraima,-2.7376,-62.0751,47164,611,
Brazil,Santa Catarina,-27.2423,-50.2189,201682,2593,
Brazil,Sao Paulo,-23.5505,-46.6333,909428,33253,
Brazil,Sergipe,-10.5741,-37.3857,75342,1965,
Brazil,Tocantins,-10.1753,-48.2982,61271,831,
