Brazil,Acre,-9.0238,-70.812,15768,417
Brazil,Alagoas,-9.5713,-36.782,43959,1246
Brazil,Amapa,0.902,-52.003,31080,470
Brazil,Amazonas,-3.4168,-65.8561,82507,3008
Brazil,Bahia,-12.5797,-41.7007,101186,2383
Brazil,Ceara,-5.4984,-39.3206,133546,6777
Brazil,Distrito Federal,-15.7998,-47.8645,67297,856
Brazil,Espirito Santo,-19.1834,-40.3089,61356,1967
Brazil,Goias,-15.827,-49.8362,35138,807
Brazil,Maranhao,-4.9609,-45.2744,96718,2392
Brazil,Mato Grosso,-12.6819,-56.9211,26396,986
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,12261,146
Brazil,Minas Gerais,-18.5122,-44.555,70086,1504
Brazil,Para,-1.9981,-54.9306,122674,5224
Brazil,Paraiba,-7.24,-36.782,59118,1229
Brazil,Parana,-25.2521,-52.0215,39512,978
Brazil,Pernambuco,-8.8137,-36.9541,70100,5482
Brazil,Piaui,-7.7183,-42.7289,31269,896
Brazil,Rio Grande do Norte,-5.4026,-36.9541,38265,1356
Brazil,Rio Grande do Sul,-30.0346,-51.2177,37490,919
Brazil,Rio de Janeiro,-22.9068,-43.1729,129443,11280
Brazil,Rondonia,-11.5057,-63.5806,26000,605
Brazil,Roraima,-2.7376,-62.0751,21220,393
Brazil,Santa Catarina,-27.2423,-50.2189,40106,459
Brazil,Sao Paulo,-23.5505,-46.6333,359110,17442
Brazil,Sergipe,-10.5741,-37.3857,34713,931
Brazil,Tocantins,-10.1753,-48.2982,14509,245
