Brazil,Acre,-9.0238,-70.812,25469,624
Brazil,Alagoas,-9.5713,-36.782,80786,1936
Brazil,Amapa,0.902,-52.003,44863,673
Brazil,Amazonas,-3.4168,-65.8561,123905,3849
Brazil,Bahia,-12.5797,-41.7007,271963,5693
Brazil,Ceara,-5.4984,-39.3206,222445,8566
Brazil,Distrito Federal,-15.7998,-47.8645,170806,2720
Brazil,Espirito Santo,-19.1834,-40.3089,115793,3268
Brazil,Goias,-15.827,-49.8362,147728,3475
Brazil,Maranhao,-4.9609,-45.2744,158310,3518
Brazil,Mato Grosso,-12.6819,-56.9211,98206,2932
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,54125,970
Brazil,Minas Gerais,-18.5122,-44.555,236012,5851
Brazil,Para,-1.9981,-54.9306,208259,6257
Brazil,Paraiba,-7.24,-36.782,109706,2550
Brazil,Parana,-25.2521,-52.0215,143853,3577
Brazil,Pernambuco,-8.8137,-36.9541,132420,7721
Brazil,Piaui,-7.7183,-42.7289,82282,1901
Brazil,Rio Grande do Norte,-5.4026,-36.9541,63810,2294
Brazil,Rio Grande do Sul,-30.0346,-51.2177,143952,3756
Brazil,Rio de Janeiro,-22.9068,-43.1729,233052,16593
Brazil,Rondonia,-11.5057,-63.5806,58237,1187
Brazil,Roraima,-2.7376,-62.0751,45253,598
Brazil,Santa Catarina,-27.2423,-50.2189,189477,2422
Brazil,Sao Paulo,-23.5505,-46.6333,857330,31377
Brazil,Sergipe,-10.5741,-37.3857,73846,1898
Brazil,Tocantins,-10.1753,-48.2982,55906,754
