Brazil,Acre,-9.0238,-70.812,41010,789
Brazil,Alagoas,-9.5713,-36.782,103748,2468
Brazil,Amapa,0.902,-52.003,67149,907
Brazil,Amazonas,-3.4168,-65.8561,196754,5206
Brazil,Bahia,-12.5797,-41.7007,484485,9041
Brazil,Ceara,-5.4984,-39.3206,328620,9954
Brazil,Distrito Federal,-15.7998,-47.8645,249736,4223
Brazil,Espirito Santo,-19.1834,-40.3089,241273,4960
Brazil,Goias,-15.827,-49.8362,305114,6753
Brazil,Maranhao,-4.9609,-45.2744,200220,4479
Brazil,Mato Grosso,-12.6819,-56.9211,176362,4407
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,129484,2245
Brazil,Minas Gerais,-18.5122,-44.555,524658,11605
Brazil,Para,-1.9981,-54.9306,290821,7142
Brazil,Paraiba,-7.24,-36.782,163993,3635
Brazil,Parana,-25.2521,-52.0215,404695,7733
Brazil,Pernambuco,-8.8137,-36.9541,215994,9588
Brazil,Piaui,-7.7183,-42.7289,140749,2815
Brazil,Rio Grande do Norte,-5.4026,-36.9541,114799,2933
Brazil,Rio Grande do Sul,-30.0346,-51.2177,432241,8536
Brazil,Rio de Janeiro,-22.9068,-43.1729,421674,24942
Brazil,Rondonia,-11.5057,-63.5806,93667,1765
Brazil,Roraima,-2.7376,-62.0751,68295,773
Brazil,Santa Catarina,-27.2423,-50.2189,482129,5082
Brazil,Sao Paulo,-23.5505,-46.6333,1427752,45902
Brazil,Sergipe,-10.5741,-37.3857,110001,2461
Brazil,Tocantins,-10.1753,-48.2982,89410,1226
