Brazil,Acre,-9.0238,-70.812,46539,854
Brazil,Alagoas,-9.5713,-36.782,114836,2692
Brazil,Amapa,0.902,-52.003,75400,1032
Brazil,Amazonas,-3.4168,-65.8561,250935,7232
Brazil,Bahia,-12.5797,-41.7007,566743,9886
Brazil,Ceara,-5.4984,-39.3206,363967,10332
Brazil,Distrito Federal,-15.7998,-47.8645,271319,4490
Brazil,Espirito Santo,-19.1834,-40.3089,287096,5707
Brazil,Goias,-15.827,-49.8362,339469,7295
Brazil,Maranhao,-4.9609,-45.2744,205621,4653
Brazil,Mato Grosso,-12.6819,-56.9211,207851,4919
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,156711,2819
Brazil,Minas Gerais,-18.5122,-44.555,693550,14305
Brazil,Para,-1.9981,-54.9306,319545,7530
Brazil,Paraiba,-7.24,-36.782,184907,3991
Brazil,Parana,-25.2521,-52.0215,525860,9507
Brazil,Pernambuco,-8.8137,-36.9541,251291,10200
Brazil,Piaui,-7.7183,-42.7289,155723,3012
Brazil,Rio Grande do Norte,-5.4026,-36.9541,136131,3240
Brazil,Rio Grande do Sul,-30.0346,-51.2177,528950,10360
Brazil,Rio de Janeiro,-22.9068,-43.1729,501436,28856
Brazil,Rondonia,-11.5057,-63.5806,118097,2128
Brazil,Roraima,-2.7376,-62.0751,72462,821
Brazil,Santa Catarina,-27.2423,-50.2189,561382,6163
Brazil,Sao Paulo,-23.5505,-46.6333,1702294,51556
Brazil,Sergipe,-10.5741,-37.3857,133655,2736
Brazil,Tocantins,-10.1753,-48.2982,99623,1348
