Brazil,Acre,-9.0238,-70.812,35053,715,
Brazil,Alagoas,-9.5713,-36.782,93708,2324,
Brazil,Amapa,0.902,-52.003,57343,795,
Brazil,Amazonas,-3.4168,-65.8561,174579,4818,
Brazil,Bahia,-12.5797,-41.7007,387786,8143,
Brazil,Ceara,-5.4984,-39.3206,292663,9492,
Brazil,Distrito Federal,-15.7998,-47.8645,225013,3898,
Brazil,Espirito Santo,-19.1834,-40.3089,181098,4171,
Brazil,Goias,-15.827,-49.8362,274560,6263,
Brazil,Maranhao,-4.9609,-45.2744,191721,4248,
Brazil,Mato Grosso,-12.6819,-56.9211,155373,4051,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,93747,1738,
Brazil,Minas Gerais,-18.5122,-44.555,399536,9804,
Brazil,Para,-1.9981,-54.9306,266780,6875,
Brazil,Paraiba,-7.24,-36.782,142898,3261,
Brazil,Parana,-25.2521,-52.0215,261018,5930,
Brazil,Pernambuco,-8.8137,-36.9541,176939,8951,
Brazil,Piaui,-7.7183,-42.7289,123378,2591,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,86974,2664,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,301766,6573,
Brazil,Rio de Janeiro,-22.9068,-43.1729,340833,22141,
Brazil,Rondonia,-11.5057,-63.5806,78189,1529,
Brazil,Roraima,-2.7376,-62.0751,62139,721,
Brazil,Santa Catarina,-27.2423,-50.2189,332076,3530,
Brazil,Sao Paulo,-23.5505,-46.6333,1215844,41455,
Brazil,Sergipe,-10.5741,-37.3857,87800,2283,
Brazil,Tocantins,-10.1753,-48.2982,79894,1151,
