Brazil,Acre,-9.0238,-70.812,42478,821,
Brazil,Alagoas,-9.5713,-36.782,107279,2537,
Brazil,Amapa,0.902,-52.003,69874,956,
Brazil,Amazonas,-3.4168,-65.8561,208798,5546,
Brazil,Bahia,-12.5797,-41.7007,505918,9333,
Brazil,Ceara,-5.4984,-39.3206,341276,10096,
Brazil,Distrito Federal,-15.7998,-47.8645,256682,4337,
Brazil,Espirito Santo,-19.1834,-40.3089,258799,5259,
Brazil,Goias,-15.827,-49.8362,314466,6918,
Brazil,Maranhao,-4.9609,-45.2744,201641,4542,
Brazil,Mato Grosso,-12.6819,-56.9211,185825,4564,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,140463,2486,
Brazil,Minas Gerais,-18.5122,-44.555,571657,12366,
Brazil,Para,-1.9981,-54.9306,297974,7263,
Brazil,Paraiba,-7.24,-36.782,170611,3773,
Brazil,Parana,-25.2521,-52.0215,463309,8630,
Brazil,Pernambuco,-8.8137,-36.9541,228451,9763,
Brazil,Piaui,-7.7183,-42.7289,145384,2882,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,121439,3067,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,470138,9293,
Brazil,Rio de Janeiro,-22.9068,-43.1729,452758,26292,
Brazil,Rondonia,-11.5057,-63.5806,99595,1890,
Brazil,Roraima,-2.7376,-62.0751,69326,793,
Brazil,Santa Catarina,-27.2423,-50.2189,511329,5522,
Brazil,Sao Paulo,-23.5505,-46.6333,1515158,47768,
Brazil,Sergipe,-10.5741,-37.3857,119045,2544,
Brazil,Tocantins,-10.1753,-48.2982,92000,1257,
