Brazil,Acre,-9.0238,-70.812,53892,940
Brazil,Alagoas,-9.5713,-36.782,126326,2893
Brazil,Amapa,0.902,-52.003,81211,1116
Brazil,Amazonas,-3.4168,-65.8561,299495,10181
Brazil,Bahia,-12.5797,-41.7007,639227,10928
Brazil,Ceara,-5.4984,-39.3206,408555,10868
Brazil,Distrito Federal,-15.7998,-47.8645,286720,4718
Brazil,Espirito Santo,-19.1834,-40.3089,312501,6203
Brazil,Goias,-15.827,-49.8362,375124,8109
Brazil,Maranhao,-4.9609,-45.2744,214058,4883
Brazil,Mato Grosso,-12.6819,-56.9211,235874,5455
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,172402,3166
Brazil,Minas Gerais,-18.5122,-44.555,816901,17109
Brazil,Para,-1.9981,-54.9306,350338,8074
Brazil,Paraiba,-7.24,-36.782,207411,4288
Brazil,Parana,-25.2521,-52.0215,601554,10902
Brazil,Pernambuco,-8.8137,-36.9541,284840,10744
Brazil,Piaui,-7.7183,-42.7289,167102,3210
Brazil,Rio Grande do Norte,-5.4026,-36.9541,157422,3424
Brazil,Rio Grande do Sul,-30.0346,-51.2177,590134,11479
Brazil,Rio de Janeiro,-22.9068,-43.1729,564513,31701
Brazil,Rondonia,-11.5057,-63.5806,139250,2586
Brazil,Roraima,-2.7376,-62.0751,78068,995
Brazil,Santa Catarina,-27.2423,-50.2189,622727,6804
Brazil,Sao Paulo,-23.5505,-46.6333,1938712,56960
Brazil,Sergipe,-10.5741,-37.3857,146558,2893
Brazil,Tocantins,-10.1753,-48.2982,107832,1461
