Brazil,Acre,-9.0238,-70.812,86757,1791
Brazil,Alagoas,-9.5713,-36.782,226887,5685
Brazil,Amapa,0.902,-52.003,120274,1887
Brazil,Amazonas,-3.4168,-65.8561,412545,13453
Brazil,Bahia,-12.5797,-41.7007,1178355,25357
Brazil,Ceara,-5.4984,-39.3206,909564,23262
Brazil,Distrito Federal,-15.7998,-47.8645,443280,9509
Brazil,Espirito Santo,-19.1834,-40.3089,536558,11773
Brazil,Goias,-15.827,-49.8362,715837,20263
Brazil,Maranhao,-4.9609,-45.2744,331864,9492
Brazil,Mato Grosso,-12.6819,-56.9211,475551,12337
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,349779,8749
Brazil,Minas Gerais,-18.5122,-44.555,1915094,49233
Brazil,Para,-1.9981,-54.9306,567568,15883
Brazil,Paraiba,-7.24,-36.782,414982,8905
Brazil,Parana,-25.2521,-52.0215,1352948,33992
Brazil,Pernambuco,-8.8137,-36.9541,581593,18444
Brazil,Piaui,-7.7183,-42.7289,306037,6766
Brazil,Rio Grande do Norte,-5.4026,-36.9541,354534,7034
Brazil,Rio Grande do Sul,-30.0346,-51.2177,1275329,32831
Brazil,Rio de Janeiro,-22.9068,-43.1729,1005098,57856
Brazil,Rondonia,-11.5057,-63.5806,255294,6322
Brazil,Roraima,-2.7376,-62.0751,117670,1823
Brazil,Santa Catarina,-27.2423,-50.2189,1096616,17679
Brazil,Sao Paulo,-23.5505,-46.6333,3966009,135973
Brazil,Sergipe,-10.5741,-37.3857,271921,5876
Brazil,Tocantins,-10.1753,-48.2982,206010,3429
