Brazil,Acre,-9.0238,-70.812,72897,1334
Brazil,Alagoas,-9.5713,-36.782,159511,3756
Brazil,Amapa,0.902,-52.003,100948,1381
Brazil,Amazonas,-3.4168,-65.8561,357159,12226
Brazil,Bahia,-12.5797,-41.7007,832749,16347
Brazil,Ceara,-5.4984,-39.3206,579930,15278
Brazil,Distrito Federal,-15.7998,-47.8645,356558,6676
Brazil,Espirito Santo,-19.1834,-40.3089,400820,8079
Brazil,Goias,-15.827,-49.8362,505075,12644
Brazil,Maranhao,-4.9609,-45.2744,247747,6465
Brazil,Mato Grosso,-12.6819,-56.9211,325464,8338
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,227226,4769
Brazil,Minas Gerais,-18.5122,-44.555,1208529,27250
Brazil,Para,-1.9981,-54.9306,434386,11062
Brazil,Paraiba,-7.24,-36.782,269451,6118
Brazil,Parana,-25.2521,-52.0215,877883,18803
Brazil,Pernambuco,-8.8137,-36.9541,366346,12686
Brazil,Piaui,-7.7183,-42.7289,216352,4425
Brazil,Rio Grande do Norte,-5.4026,-36.9541,205249,4835
Brazil,Rio Grande do Sul,-30.0346,-51.2177,886149,21779
Brazil,Rio de Janeiro,-22.9068,-43.1729,675027,39038
Brazil,Rondonia,-11.5057,-63.5806,196270,4495
Brazil,Roraima,-2.7376,-62.0751,91302,1387
Brazil,Santa Catarina,-27.2423,-50.2189,832834,11874
Brazil,Sao Paulo,-23.5505,-46.6333,2618067,81750
Brazil,Sergipe,-10.5741,-37.3857,182014,3719
Brazil,Tocantins,-10.1753,-48.2982,147231,2204
