Brazil,Acre,-9.0238,-70.812,34626,713,
Brazil,Alagoas,-9.5713,-36.782,93440,2317,
Brazil,Amapa,0.902,-52.003,56548,789,
Brazil,Amazonas,-3.4168,-65.8561,173477,4779,
Brazil,Bahia,-12.5797,-41.7007,384903,8102,
Brazil,Ceara,-5.4984,-39.3206,291617,9485,
Brazil,Distrito Federal,-15.7998,-47.8645,223658,3867,
Brazil,Espirito Santo,-19.1834,-40.3089,178109,4128,
Brazil,Goias,-15.827,-49.8362,273280,6244,
Brazil,Maranhao,-4.9609,-45.2744,191204,4232,
Brazil,Mato Grosso,-12.6819,-56.9211,154126,4033,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,92467,1722,
Brazil,Minas Gerais,-18.5122,-44.555,396933,9777,
Brazil,Para,-1.9981,-54.9306,266008,6865,
Brazil,Paraiba,-7.24,-36.782,142457,3248,
Brazil,Parana,-25.2521,-52.0215,255698,5853,
Brazil,Pernambuco,-8.8137,-36.9541,175730,8923,
Brazil,Piaui,-7.7183,-42.7289,122744,2579,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,86602,2660,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,297827,6494,
Brazil,Rio de Janeiro,-22.9068,-43.1729,338203,21974,
Brazil,Rondonia,-11.5057,-63.5806,77348,1518,
Brazil,Roraima,-2.7376,-62.0751,61838,720,
Brazil,Santa Catarina,-27.2423,-50.2189,326208,3471,
Brazil,Sao Paulo,-23.5505,-46.6333,1209588,41267,
Brazil,Sergipe,-10.5741,-37.3857,87248,2275,
Brazil,Tocantins,-10.1753,-48.2982,79514,1148,
