Brazil,Acre,-9.0238,-70.812,25249,623,
Brazil,Alagoas,-9.5713,-36.782,80103,1917,
Brazil,Amapa,0.902,-52.003,44454,670,
Brazil,Amazonas,-3.4168,-65.8561,123187,3841,
Brazil,Bahia,-12.5797,-41.7007,268137,5590,
Brazil,Ceara,-5.4984,-39.3206,230105,8555,
Brazil,Distrito Federal,-15.7998,-47.8645,167200,2681,
Brazil,Espirito Santo,-19.1834,-40.3089,114700,3235,
Brazil,Goias,-15.827,-49.8362,145250,3400,
Brazil,Maranhao,-4.9609,-45.2744,157052,3488,
Brazil,Mato Grosso,-12.6819,-56.9211,96980,2873,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,52406,939,
Brazil,Minas Gerais,-18.5122,-44.555,228013,5708,
Brazil,Para,-1.9981,-54.9306,205291,6228,
Brazil,Paraiba,-7.24,-36.782,108925,2517,
Brazil,Parana,-25.2521,-52.0215,139780,3505,
Brazil,Pernambuco,-8.8137,-36.9541,130199,7619,
Brazil,Piaui,-7.7183,-42.7289,80750,1868,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,63289,2281,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,137217,3650,
Brazil,Rio de Janeiro,-22.9068,-43.1729,232489,16467,
Brazil,Rondonia,-11.5057,-63.5806,57352,1172,
Brazil,Roraima,-2.7376,-62.0751,44665,598,
Brazil,Santa Catarina,-27.2423,-50.2189,186596,2376,
Brazil,Sao Paulo,-23.5505,-46.6333,845016,31091,
Brazil,Sergipe,-10.5741,-37.3857,73383,1880,
Brazil,Tocantins,-10.1753,-48.2982,54013,730,
