Brazil,Acre,-9.0238,-70.812,26287,642
Brazil,Alagoas,-9.5713,-36.782,82595,1991
Brazil,Amapa,0.902,-52.003,46117,682
Brazil,Amazonas,-3.4168,-65.8561,128150,3907
Brazil,Bahia,-12.5797,-41.7007,285448,6040
Brazil,Ceara,-5.4984,-39.3206,229072,8739
Brazil,Distrito Federal,-15.7998,-47.8645,178747,2970
Brazil,Espirito Santo,-19.1834,-40.3089,120916,3372
Brazil,Goias,-15.827,-49.8362,170064,3885
Brazil,Maranhao,-4.9609,-45.2744,163802,3601
Brazil,Mato Grosso,-12.6819,-56.9211,107486,3124
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,60297,1106
Brazil,Minas Gerais,-18.5122,-44.555,255606,6328
Brazil,Para,-1.9981,-54.9306,216318,6387
Brazil,Paraiba,-7.24,-36.782,113903,2649
Brazil,Parana,-25.2521,-52.0215,155820,3918
Brazil,Pernambuco,-8.8137,-36.9541,137869,7914
Brazil,Piaui,-7.7183,-42.7289,87213,1988
Brazil,Rio Grande do Norte,-5.4026,-36.9541,65647,2326
Brazil,Rio Grande do Sul,-30.0346,-51.2177,160940,4174
Brazil,Rio de Janeiro,-22.9068,-43.1729,244418,17180
Brazil,Rondonia,-11.5057,-63.5806,61260,1269
Brazil,Roraima,-2.7376,-62.0751,46848,611
Brazil,Santa Catarina,-27.2423,-50.2189,200241,2569
Brazil,Sao Paulo,-23.5505,-46.6333,901271,32963
Brazil,Sergipe,-10.5741,-37.3857,75203,1962
Brazil,Tocantins,-10.1753,-48.2982,60725,822
