Brazil,Acre,-9.0238,-70.812,56731,986
Brazil,Alagoas,-9.5713,-36.782,130583,2979
Brazil,Amapa,0.902,-52.003,83279,1136
Brazil,Amazonas,-3.4168,-65.8561,313911,10784
Brazil,Bahia,-12.5797,-41.7007,674384,11625
Brazil,Ceara,-5.4984,-39.3206,421234,11191
Brazil,Distrito Federal,-15.7998,-47.8645,294911,4819
Brazil,Espirito Santo,-19.1834,-40.3089,324123,6387
Brazil,Goias,-15.827,-49.8362,393862,8480
Brazil,Maranhao,-4.9609,-45.2744,218435,5012
Brazil,Mato Grosso,-12.6819,-56.9211,248111,5675
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,180058,3293
Brazil,Minas Gerais,-18.5122,-44.555,869230,18276
Brazil,Para,-1.9981,-54.9306,362488,8519
Brazil,Paraiba,-7.24,-36.782,218307,4451
Brazil,Parana,-25.2521,-52.0215,638096,11539
Brazil,Pernambuco,-8.8137,-36.9541,297404,10945
Brazil,Piaui,-7.7183,-42.7289,172525,3305
Brazil,Rio Grande do Norte,-5.4026,-36.9541,165050,3562
Brazil,Rio Grande do Sul,-30.0346,-51.2177,632019,12226
Brazil,Rio de Janeiro,-22.9068,-43.1729,579542,32909
Brazil,Rondonia,-11.5057,-63.5806,147377,2817
Brazil,Roraima,-2.7376,-62.0751,81281,1092
Brazil,Santa Catarina,-27.2423,-50.2189,663699,7242
Brazil,Sao Paulo,-23.5505,-46.6333,2026125,59129
Brazil,Sergipe,-10.5741,-37.3857,150042,2947
Brazil,Tocantins,-10.1753,-48.2982,112823,1509
