Brazil,Acre,-9.0238,-70.812,18783,493
Brazil,Alagoas,-9.5713,-36.782,56204,1514
Brazil,Amapa,0.902,-52.003,35364,556
Brazil,Amazonas,-3.4168,-65.8561,97079,3224
Brazil,Bahia,-12.5797,-41.7007,149109,3227
Brazil,Ceara,-5.4984,-39.3206,162429,7509
Brazil,Distrito Federal,-15.7998,-47.8645,98480,1339
Brazil,Espirito Santo,-19.1834,-40.3089,78037,2436
Brazil,Goias,-15.827,-49.8362,57985,1400
Brazil,Maranhao,-4.9609,-45.2744,114585,2943
Brazil,Mato Grosso,-12.6819,-56.9211,44838,1625
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,21802,319
Brazil,Minas Gerais,-18.5122,-44.555,113718,2461
Brazil,Para,-1.9981,-54.9306,148823,5729
Brazil,Paraiba,-7.24,-36.782,76693,1727
Brazil,Parana,-25.2521,-52.0215,68001,1703
Brazil,Pernambuco,-8.8137,-36.9541,89132,6376
Brazil,Piaui,-7.7183,-42.7289,46584,1259
Brazil,Rio Grande do Norte,-5.4026,-36.9541,47291,1697
Brazil,Rio Grande do Sul,-30.0346,-51.2177,60044,1611
Brazil,Rio de Janeiro,-22.9068,-43.1729,157834,12876
Brazil,Rondonia,-11.5057,-63.5806,36148,830
Brazil,Roraima,-2.7376,-62.0751,29902,474
Brazil,Santa Catarina,-27.2423,-50.2189,70138,924
Brazil,Sao Paulo,-23.5505,-46.6333,487654,21676
Brazil,Sergipe,-10.5741,-37.3857,53612,1340
Brazil,Tocantins,-10.1753,-48.2982,22106,350
