Brazil,Acre,-9.0238,-70.812,26148,637
Brazil,Alagoas,-9.5713,-36.782,82028,1972
Brazil,Amapa,0.902,-52.003,45789,678
Brazil,Amazonas,-3.4168,-65.8561,126939,3888
Brazil,Bahia,-12.5797,-41.7007,281665,5912
Brazil,Ceara,-5.4984,-39.3206,227075,8685
Brazil,Distrito Federal,-15.7998,-47.8645,175646,2883
Brazil,Espirito Santo,-19.1834,-40.3089,119354,3338
Brazil,Goias,-15.827,-49.8362,162554,3783
Brazil,Maranhao,-4.9609,-45.2744,162476,3569
Brazil,Mato Grosso,-12.6819,-56.9211,104671,3063
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,58671,1055
Brazil,Minas Gerais,-18.5122,-44.555,250190,6200
Brazil,Para,-1.9981,-54.9306,213655,6307
Brazil,Paraiba,-7.24,-36.782,112706,2616
Brazil,Parana,-25.2521,-52.0215,152913,3801
Brazil,Pernambuco,-8.8137,-36.9541,136413,7852
Brazil,Piaui,-7.7183,-42.7289,86085,1958
Brazil,Rio Grande do Norte,-5.4026,-36.9541,65045,2313
Brazil,Rio Grande do Sul,-30.0346,-51.2177,156264,4039
Brazil,Rio de Janeiro,-22.9068,-43.1729,240776,16985
Brazil,Rondonia,-11.5057,-63.5806,60362,1240
Brazil,Roraima,-2.7376,-62.0751,46348,610
Brazil,Santa Catarina,-27.2423,-50.2189,197064,2515
Brazil,Sao Paulo,-23.5505,-46.6333,890690,32567
Brazil,Sergipe,-10.5741,-37.3857,74765,1945
Brazil,Tocantins,-10.1753,-48.2982,59395,799
