Brazil,Acre,-9.0238,-70.812,53590,932,
Brazil,Alagoas,-9.5713,-36.782,125676,2883,
Brazil,Amapa,0.902,-52.003,80940,1112,
Brazil,Amazonas,-3.4168,-65.8561,297687,10100,
Brazil,Bahia,-12.5797,-41.7007,635494,10864,
Brazil,Ceara,-5.4984,-39.3206,397442,10850,
Brazil,Distrito Federal,-15.7998,-47.8645,286137,4708,
Brazil,Espirito Santo,-19.1834,-40.3089,311647,6176,
Brazil,Goias,-15.827,-49.8362,373703,8043,
Brazil,Maranhao,-4.9609,-45.2744,213478,4871,
Brazil,Mato Grosso,-12.6819,-56.9211,234173,5415,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,171828,3160,
Brazil,Minas Gerais,-18.5122,-44.555,811742,16903,
Brazil,Para,-1.9981,-54.9306,349671,8064,
Brazil,Paraiba,-7.24,-36.782,206397,4272,
Brazil,Parana,-25.2521,-52.0215,597494,10842,
Brazil,Pernambuco,-8.8137,-36.9541,282913,10711,
Brazil,Piaui,-7.7183,-42.7289,166589,3201,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,157150,3416,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,588212,11407,
Brazil,Rio de Janeiro,-22.9068,-43.1729,563926,31630,
Brazil,Rondonia,-11.5057,-63.5806,138133,2561,
Brazil,Roraima,-2.7376,-62.0751,77697,995,
Brazil,Santa Catarina,-27.2423,-50.2189,619198,6778,
Brazil,Sao Paulo,-23.5505,-46.6333,1927410,56702,
Brazil,Sergipe,-10.5741,-37.3857,146094,2886,
Brazil,Tocantins,-10.1753,-48.2982,107560,1458,
