Brazil,Acre,-9.0238,-70.812,6465,165
Brazil,Alagoas,-9.5713,-36.782,11559,482
Brazil,Amapa,0.902,-52.003,10511,237
Brazil,Amazonas,-3.4168,-65.8561,43195,2102
Brazil,Bahia,-12.5797,-41.7007,21430,736
Brazil,Ceara,-5.4984,-39.3206,53073,3421
Brazil,Distrito Federal,-15.7998,-47.8645,11256,177
Brazil,Espirito Santo,-19.1834,-40.3089,15151,664
Brazil,Goias,-15.827,-49.8362,4377,151
Brazil,Maranhao,-4.9609,-45.2744,36625,997
Brazil,Mato Grosso,-12.6819,-56.9211,2709,70
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,1646,20
Brazil,Minas Gerais,-18.5122,-44.555,10939,289
Brazil,Para,-1.9981,-54.9306,41207,3040
Brazil,Paraiba,-7.24,-36.782,14859,379
Brazil,Parana,-25.2521,-52.0215,5163,199
Brazil,Pernambuco,-8.8137,-36.9541,35508,2933
Brazil,Piaui,-7.7183,-42.7289,5506,180
Brazil,Rio Grande do Norte,-5.4026,-36.9541,8233,341
Brazil,Rio Grande do Sul,-30.0346,-51.2177,9919,245
Brazil,Rio de Janeiro,-22.9068,-43.1729,56732,5686
Brazil,Rondonia,-11.5057,-63.5806,5477,172
Brazil,Roraima,-2.7376,-62.0751,3850,120
Brazil,Santa Catarina,-27.2423,-50.2189,9660,148
Brazil,Sao Paulo,-23.5505,-46.6333,118295,7994
Brazil,Sergipe,-10.5741,-37.3857,7555,172
Brazil,Tocantins,-10.1753,-48.2982,4483,79
Brazil,Unknown,,,0,0
