Brazil,Acre,-9.0238,-70.812,84450,1723
Brazil,Alagoas,-9.5713,-36.782,205921,5056
Brazil,Amapa,0.902,-52.003,115089,1784
Brazil,Amazonas,-3.4168,-65.8561,395104,13182
Brazil,Bahia,-12.5797,-41.7007,1077784,22822
Brazil,Ceara,-5.4984,-39.3206,856267,21876
Brazil,Distrito Federal,-15.7998,-47.8645,419548,9016
Brazil,Espirito Santo,-19.1834,-40.3089,502887,11218
Brazil,Goias,-15.827,-49.8362,646792,18205
Brazil,Maranhao,-4.9609,-45.2744,304364,8619
Brazil,Mato Grosso,-12.6819,-56.9211,431485,11350
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,317621,7636
Brazil,Minas Gerais,-18.5122,-44.555,1705133,43559
Brazil,Para,-1.9981,-54.9306,537169,15052
Brazil,Paraiba,-7.24,-36.782,366121,8237
Brazil,Parana,-25.2521,-52.0215,1162966,28847
Brazil,Pernambuco,-8.8137,-36.9541,526963,16990
Brazil,Piaui,-7.7183,-42.7289,286605,6283
Brazil,Rio Grande do Norte,-5.4026,-36.9541,286956,6517
Brazil,Rio Grande do Sul,-30.0346,-51.2177,1161921,30032
Brazil,Rio de Janeiro,-22.9068,-43.1729,918383,53476
Brazil,Rondonia,-11.5057,-63.5806,240996,5977
Brazil,Roraima,-2.7376,-62.0751,108358,1688
Brazil,Santa Catarina,-27.2423,-50.2189,1015723,16136
Brazil,Sao Paulo,-23.5505,-46.6333,3509967,119905
Brazil,Sergipe,-10.5741,-37.3857,254221,5453
Brazil,Tocantins,-10.1753,-48.2982,189794,3054
