Brazil,Acre,-9.0238,-70.812,10987,297
Brazil,Alagoas,-9.5713,-36.782,26906,866
Brazil,Amapa,0.902,-52.003,19922,353
Brazil,Amazonas,-3.4168,-65.8561,61683,2650
Brazil,Bahia,-12.5797,-41.7007,43922,1350
Brazil,Ceara,-5.4984,-39.3206,89863,5518
Brazil,Distrito Federal,-15.7998,-47.8645,30902,404
Brazil,Espirito Santo,-19.1834,-40.3089,33142,1297
Brazil,Goias,-15.827,-49.8362,14027,295
Brazil,Maranhao,-4.9609,-45.2744,68500,1684
Brazil,Mato Grosso,-12.6819,-56.9211,8353,335
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,4666,43
Brazil,Minas Gerais,-18.5122,-44.555,26052,636
Brazil,Para,-1.9981,-54.9306,80072,4519
Brazil,Paraiba,-7.24,-36.782,35093,743
Brazil,Parana,-25.2521,-52.0215,12785,428
Brazil,Pernambuco,-8.8137,-36.9541,49720,4148
Brazil,Piaui,-7.7183,-42.7289,12567,459
Brazil,Rio Grande do Norte,-5.4026,-36.9541,16039,697
Brazil,Rio Grande do Sul,-30.0346,-51.2177,18587,430
Brazil,Rio de Janeiro,-22.9068,-43.1729,93378,8824
Brazil,Rondonia,-11.5057,-63.5806,14353,409
Brazil,Roraima,-2.7376,-62.0751,7650,245
Brazil,Santa Catarina,-27.2423,-50.2189,16322,237
Brazil,Sao Paulo,-23.5505,-46.6333,211658,12494
Brazil,Sergipe,-10.5741,-37.3857,17808,448
Brazil,Tocantins,-10.1753,-48.2982,7956,167
