Brazil,Acre,-9.0238,-70.812,30758,693,
Brazil,Alagoas,-9.5713,-36.782,90671,2234,
Brazil,Amapa,0.902,-52.003,52030,747,
Brazil,Amazonas,-3.4168,-65.8561,161434,4528,
Brazil,Bahia,-12.5797,-41.7007,352700,7600,
Brazil,Ceara,-5.4984,-39.3206,273552,9337,
Brazil,Distrito Federal,-15.7998,-47.8645,212762,3676,
Brazil,Espirito Santo,-19.1834,-40.3089,154679,3847,
Brazil,Goias,-15.827,-49.8362,255123,5732,
Brazil,Maranhao,-4.9609,-45.2744,185714,4044,
Brazil,Mato Grosso,-12.6819,-56.9211,142593,3791,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,81998,1588,
Brazil,Minas Gerais,-18.5122,-44.555,357347,8962,
Brazil,Para,-1.9981,-54.9306,252389,6738,
Brazil,Paraiba,-7.24,-36.782,132730,3091,
Brazil,Parana,-25.2521,-52.0215,212730,5205,
Brazil,Pernambuco,-8.8137,-36.9541,162402,8609,
Brazil,Piaui,-7.7183,-42.7289,112765,2392,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,81079,2575,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,243402,5729,
Brazil,Rio de Janeiro,-22.9068,-43.1729,309496,20565,
Brazil,Rondonia,-11.5057,-63.5806,71496,1455,
Brazil,Roraima,-2.7376,-62.0751,57002,692,
Brazil,Santa Catarina,-27.2423,-50.2189,256356,3094,
Brazil,Sao Paulo,-23.5505,-46.6333,1113788,39255,
Brazil,Sergipe,-10.5741,-37.3857,84237,2201,
Brazil,Tocantins,-10.1753,-48.2982,75425,1097,
