Brazil,Acre,-9.0238,-70.812,25668,631,
Brazil,Alagoas,-9.5713,-36.782,81092,1949,
Brazil,Amapa,0.902,-52.003,45251,675,
Brazil,Amazonas,-3.4168,-65.8561,124959,3862,
Brazil,Bahia,-12.5797,-41.7007,275088,5774,
Brazil,Ceara,-5.4984,-39.3206,223622,8604,
Brazil,Distrito Federal,-15.7998,-47.8645,172708,2813,
Brazil,Espirito Santo,-19.1834,-40.3089,117270,3298,
Brazil,Goias,-15.827,-49.8362,152640,3531,
Brazil,Maranhao,-4.9609,-45.2744,160239,3539,
Brazil,Mato Grosso,-12.6819,-56.9211,100895,2992,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,55345,1007,
Brazil,Minas Gerais,-18.5122,-44.555,238515,5935,
Brazil,Para,-1.9981,-54.9306,209808,6280,
Brazil,Paraiba,-7.24,-36.782,110727,2578,
Brazil,Parana,-25.2521,-52.0215,146333,3660,
Brazil,Pernambuco,-8.8137,-36.9541,133579,7764,
Brazil,Piaui,-7.7183,-42.7289,83502,1924,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,64135,2296,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,147576,3882,
Brazil,Rio de Janeiro,-22.9068,-43.1729,233873,16770,
Brazil,Rondonia,-11.5057,-63.5806,59196,1207,
Brazil,Roraima,-2.7376,-62.0751,45505,605,
Brazil,Santa Catarina,-27.2423,-50.2189,192982,2460,
Brazil,Sao Paulo,-23.5505,-46.6333,866576,31821,
Brazil,Sergipe,-10.5741,-37.3857,74121,1920,
Brazil,Tocantins,-10.1753,-48.2982,56684,762,
