Brazil,Acre,-9.0238,-70.812,86454,1766,
Brazil,Alagoas,-9.5713,-36.782,223127,5514,
Brazil,Amapa,0.902,-52.003,118797,1866,
Brazil,Amazonas,-3.4168,-65.8561,407520,13378,
Brazil,Bahia,-12.5797,-41.7007,1155841,24742,
Brazil,Ceara,-5.4984,-39.3206,901227,23008,
Brazil,Distrito Federal,-15.7998,-47.8645,437248,9370,
Brazil,Espirito Santo,-19.1834,-40.3089,527346,11637,
Brazil,Goias,-15.827,-49.8362,696277,19722,
Brazil,Maranhao,-4.9609,-45.2744,325685,9310,
Brazil,Mato Grosso,-12.6819,-56.9211,461287,12081,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,342884,8507,
Brazil,Minas Gerais,-18.5122,-44.555,1862425,47942,
Brazil,Para,-1.9981,-54.9306,561798,15701,
Brazil,Paraiba,-7.24,-36.782,407299,8785,
Brazil,Parana,-25.2521,-52.0215,1324251,32398,
Brazil,Pernambuco,-8.8137,-36.9541,568940,18100,
Brazil,Piaui,-7.7183,-42.7289,301775,6689,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,350312,6898,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,1251502,32196,
Brazil,Rio de Janeiro,-22.9068,-43.1729,981088,56755,
Brazil,Rondonia,-11.5057,-63.5806,252040,6267,
Brazil,Roraima,-2.7376,-62.0751,115110,1778,
Brazil,Santa Catarina,-27.2423,-50.2189,1077091,17301,
Brazil,Sao Paulo,-23.5505,-46.6333,3860960,132065,
Brazil,Sergipe,-10.5741,-37.3857,268504,5802,
Brazil,Tocantins,-10.1753,-48.2982,202215,3315,
