Brazil,Acre,-9.0238,-70.812,77803,1529,
Brazil,Alagoas,-9.5713,-36.782,173662,4220,
Brazil,Amapa,0.902,-52.003,105754,1543,
Brazil,Amazonas,-3.4168,-65.8561,370776,12627,
Brazil,Bahia,-12.5797,-41.7007,900841,18477,
Brazil,Ceara,-5.4984,-39.3206,667528,17418,
Brazil,Distrito Federal,-15.7998,-47.8645,378783,7798,
Brazil,Espirito Santo,-19.1834,-40.3089,436540,9517,
Brazil,Goias,-15.827,-49.8362,551482,15000,
Brazil,Maranhao,-4.9609,-45.2744,266910,7276,
Brazil,Mato Grosso,-12.6819,-56.9211,359931,9613,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,248185,5718,
Brazil,Minas Gerais,-18.5122,-44.555,1359137,33699,
Brazil,Para,-1.9981,-54.9306,471559,12981,
Brazil,Paraiba,-7.24,-36.782,292669,6796,
Brazil,Parana,-25.2521,-52.0215,947694,22397,
Brazil,Pernambuco,-8.8137,-36.9541,406585,14038,
Brazil,Piaui,-7.7183,-42.7289,240420,5101,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,222975,5460,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,974969,24951,
Brazil,Rio de Janeiro,-22.9068,-43.1729,742615,44406,
Brazil,Rondonia,-11.5057,-63.5806,212738,5163,
Brazil,Roraima,-2.7376,-62.0751,96316,1508,
Brazil,Santa Catarina,-27.2423,-50.2189,887935,13534,
Brazil,Sao Paulo,-23.5505,-46.6333,2903709,96191,
Brazil,Sergipe,-10.5741,-37.3857,201779,4274,
Brazil,Tocantins,-10.1753,-48.2982,159716,2546,
