Brazil,Acre,-9.0238,-70.812,23337,598,
Brazil,Alagoas,-9.5713,-36.782,74839,1802,
Brazil,Amapa,0.902,-52.003,40875,627,
Brazil,Amazonas,-3.4168,-65.8561,114792,3556,
Brazil,Bahia,-12.5797,-41.7007,229743,4757,
Brazil,Ceara,-5.4984,-39.3206,202999,8268,
Brazil,Distrito Federal,-15.7998,-47.8645,145452,2242,
Brazil,Espirito Santo,-19.1834,-40.3089,104911,3000,
Brazil,Goias,-15.827,-49.8362,113051,2647,
Brazil,Maranhao,-4.9609,-45.2744,143103,3328,
Brazil,Mato Grosso,-12.6819,-56.9211,80134,2492,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,40711,696,
Brazil,Minas Gerais,-18.5122,-44.555,188623,4663,
Brazil,Para,-1.9981,-54.9306,186646,6037,
Brazil,Paraiba,-7.24,-36.782,100290,2268,
Brazil,Parana,-25.2521,-52.0215,114588,2928,
Brazil,Pernambuco,-8.8137,-36.9541,117431,7335,
Brazil,Piaui,-7.7183,-42.7289,70536,1672,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,59191,2154,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,104335,2993,
Brazil,Rio de Janeiro,-22.9068,-43.1729,207036,15202,
Brazil,Rondonia,-11.5057,-63.5806,50514,1050,
Brazil,Roraima,-2.7376,-62.0751,41191,576,
Brazil,Santa Catarina,-27.2423,-50.2189,130349,1995,
Brazil,Sao Paulo,-23.5505,-46.6333,735960,28155,
Brazil,Sergipe,-10.5741,-37.3857,69845,1761,
Brazil,Tocantins,-10.1753,-48.2982,41848,556,
