Brazil,Acre,-9.0238,-70.812,37902,744,
Brazil,Alagoas,-9.5713,-36.782,97562,2366,
Brazil,Amapa,0.902,-52.003,62221,842,
Brazil,Amazonas,-3.4168,-65.8561,185089,4978,
Brazil,Bahia,-12.5797,-41.7007,436662,8531,
Brazil,Ceara,-5.4984,-39.3206,313439,9768,
Brazil,Distrito Federal,-15.7998,-47.8645,237114,4043,
Brazil,Espirito Santo,-19.1834,-40.3089,208252,4510,
Brazil,Goias,-15.827,-49.8362,290814,6520,
Brazil,Maranhao,-4.9609,-45.2744,196446,4362,
Brazil,Mato Grosso,-12.6819,-56.9211,164599,4176,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,109785,1888,
Brazil,Minas Gerais,-18.5122,-44.555,453364,10499,
Brazil,Para,-1.9981,-54.9306,278066,6972,
Brazil,Paraiba,-7.24,-36.782,152073,3407,
Brazil,Parana,-25.2521,-52.0215,317861,6653,
Brazil,Pernambuco,-8.8137,-36.9541,195118,9229,
Brazil,Piaui,-7.7183,-42.7289,133336,2704,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,101209,2770,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,363979,7452,
Brazil,Rio de Janeiro,-22.9068,-43.1729,381644,23546,
Brazil,Rondonia,-11.5057,-63.5806,84919,1628,
Brazil,Roraima,-2.7376,-62.0751,65595,749,
Brazil,Santa Catarina,-27.2423,-50.2189,416752,4224,
Brazil,Sao Paulo,-23.5505,-46.6333,1316371,43661,
Brazil,Sergipe,-10.5741,-37.3857,96990,2351,
Brazil,Tocantins,-10.1753,-48.2982,84637,1192,
