Brazil,Acre,-9.0238,-70.812,17202,457,
Brazil,Alagoas,-9.5713,-36.782,49583,1381,
Brazil,Amapa,0.902,-52.003,33585,505,
Brazil,Amazonas,-3.4168,-65.8561,90534,3129,
Brazil,Bahia,-12.5797,-41.7007,120238,2793,
Brazil,Ceara,-5.4984,-39.3206,146544,7173,
Brazil,Distrito Federal,-15.7998,-47.8645,81163,1075,
Brazil,Espirito Santo,-19.1834,-40.3089,70131,2202,
Brazil,Goias,-15.827,-49.8362,40795,1079,
Brazil,Maranhao,-4.9609,-45.2744,106092,2676,
Brazil,Mato Grosso,-12.6819,-56.9211,32707,1305,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,16006,216,
Brazil,Minas Gerais,-18.5122,-44.555,90875,1964,
Brazil,Para,-1.9981,-54.9306,136947,5478,
Brazil,Paraiba,-7.24,-36.782,66971,1477,
Brazil,Parana,-25.2521,-52.0215,53553,1308,
Brazil,Pernambuco,-8.8137,-36.9541,78509,5928,
Brazil,Piaui,-7.7183,-42.7289,38568,1083,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,43451,1572,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,46847,1229,
Brazil,Rio de Janeiro,-22.9068,-43.1729,135230,11919,
Brazil,Rondonia,-11.5057,-63.5806,29117,686,
Brazil,Roraima,-2.7376,-62.0751,25373,429,
Brazil,Santa Catarina,-27.2423,-50.2189,52531,662,
Brazil,Sao Paulo,-23.5505,-46.6333,412027,19647,
Brazil,Sergipe,-10.5741,-37.3857,43072,1111,
Brazil,Tocantins,-10.1753,-48.2982,17209,288,
