Brazil,Acre,-9.0238,-70.812,76747,1480,
Brazil,Alagoas,-9.5713,-36.782,170611,4117,
Brazil,Amapa,0.902,-52.003,104308,1507,
Brazil,Amazonas,-3.4168,-65.8561,367713,12517,
Brazil,Bahia,-12.5797,-41.7007,884044,18003,
Brazil,Ceara,-5.4984,-39.3206,650846,16988,
Brazil,Distrito Federal,-15.7998,-47.8645,373501,7569,
Brazil,Espirito Santo,-19.1834,-40.3089,427631,9159,
Brazil,Goias,-15.827,-49.8362,538640,14505,
Brazil,Maranhao,-4.9609,-45.2744,261860,7099,
Brazil,Mato Grosso,-12.6819,-56.9211,351368,9345,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,243553,5514,
Brazil,Minas Gerais,-18.5122,-44.555,1323153,32318,
Brazil,Para,-1.9981,-54.9306,462843,12504,
Brazil,Paraiba,-7.24,-36.782,287340,6648,
Brazil,Parana,-25.2521,-52.0215,929097,21564,
Brazil,Pernambuco,-8.8137,-36.9541,395563,13640,
Brazil,Piaui,-7.7183,-42.7289,235203,4955,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,218045,5322,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,948958,24196,
Brazil,Rio de Janeiro,-22.9068,-43.1729,724596,42914,
Brazil,Rondonia,-11.5057,-63.5806,209166,5048,
Brazil,Roraima,-2.7376,-62.0751,95223,1472,
Brazil,Santa Catarina,-27.2423,-50.2189,873102,13119,
Brazil,Sao Paulo,-23.5505,-46.6333,2834321,92693,
Brazil,Sergipe,-10.5741,-37.3857,196699,4137,
Brazil,Tocantins,-10.1753,-48.2982,156656,2464,
