Brazil,Acre,-9.0238,-70.812,4781,105,
Brazil,Alagoas,-9.5713,-36.782,7058,354,
Brazil,Amapa,0.902,-52.003,6967,173,
Brazil,Amazonas,-3.4168,-65.8561,31949,1852,
Brazil,Bahia,-12.5797,-41.7007,14566,495,
Brazil,Ceara,-5.4984,-39.3206,37021,2603,
Brazil,Distrito Federal,-15.7998,-47.8645,7210,124,
Brazil,Espirito Santo,-19.1834,-40.3089,10889,487,
Brazil,Goias,-15.827,-49.8362,2671,104,
Brazil,Maranhao,-4.9609,-45.2744,24278,817,
Brazil,Mato Grosso,-12.6819,-56.9211,1628,43,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,1100,17,
Brazil,Minas Gerais,-18.5122,-44.555,7516,234,
Brazil,Para,-1.9981,-54.9306,28600,2469,
Brazil,Paraiba,-7.24,-36.782,8919,286,
Brazil,Parana,-25.2521,-52.0215,3512,159,
Brazil,Pernambuco,-8.8137,-36.9541,28854,2328,
Brazil,Piaui,-7.7183,-42.7289,3720,119,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,5472,220,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,6785,203,
Brazil,Rio de Janeiro,-22.9068,-43.1729,40024,4361,
Brazil,Rondonia,-11.5057,-63.5806,3493,133,
Brazil,Roraima,-2.7376,-62.0751,2583,102,
Brazil,Santa Catarina,-27.2423,-50.2189,7016,121,
Brazil,Sao Paulo,-23.5505,-46.6333,86017,6423,
Brazil,Sergipe,-10.5741,-37.3857,5735,116,
Brazil,Tocantins,-10.1753,-48.2982,2858,64,
Brazil,Unknown,,,0,0,
