Brazil,Acre,-9.0238,-70.812,83409,1697,
Brazil,Alagoas,-9.5713,-36.782,199215,4901,
Brazil,Amapa,0.902,-52.003,113295,1733,
Brazil,Amazonas,-3.4168,-65.8561,390386,13086,
Brazil,Bahia,-12.5797,-41.7007,1041351,21939,
Brazil,Ceara,-5.4984,-39.3206,826962,20940,
Brazil,Distrito Federal,-15.7998,-47.8645,412708,8844,
Brazil,Espirito Santo,-19.1834,-40.3089,492219,11040,
Brazil,Goias,-15.827,-49.8362,622986,17572,
Brazil,Maranhao,-4.9609,-45.2744,296348,8365,
Brazil,Mato Grosso,-12.6819,-56.9211,417317,11067,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,304315,7210,
Brazil,Minas Gerais,-18.5122,-44.555,1633388,41720,
Brazil,Para,-1.9981,-54.9306,525675,14764,
Brazil,Paraiba,-7.24,-36.782,347008,7920,
Brazil,Parana,-25.2521,-52.0215,1127207,27349,
Brazil,Pernambuco,-8.8137,-36.9541,502697,16468,
Brazil,Piaui,-7.7183,-42.7289,279709,6116,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,275998,6327,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,1121887,29082,
Brazil,Rio de Janeiro,-22.9068,-43.1729,888367,51865,
Brazil,Rondonia,-11.5057,-63.5806,233613,5835,
Brazil,Roraima,-2.7376,-62.0751,105425,1661,
Brazil,Santa Catarina,-27.2423,-50.2189,987848,15747,
Brazil,Sao Paulo,-23.5505,-46.6333,3378256,115309,
Brazil,Sergipe,-10.5741,-37.3857,246305,5270,
Brazil,Tocantins,-10.1753,-48.2982,183235,2965,
