Brazil,Acre,-9.0238,-70.812,23322,595,
Brazil,Alagoas,-9.5713,-36.782,74622,1793,
Brazil,Amapa,0.902,-52.003,40603,626,
Brazil,Amazonas,-3.4168,-65.8561,114335,3551,
Brazil,Bahia,-12.5797,-41.7007,228596,4685,
Brazil,Ceara,-5.4984,-39.3206,202422,8245,
Brazil,Distrito Federal,-15.7998,-47.8645,143759,2200,
Brazil,Espirito Santo,-19.1834,-40.3089,104037,2980,
Brazil,Goias,-15.827,-49.8362,111836,2558,
Brazil,Maranhao,-4.9609,-45.2744,141860,3315,
Brazil,Mato Grosso,-12.6819,-56.9211,78733,2457,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,40201,686,
Brazil,Minas Gerais,-18.5122,-44.555,185062,4543,
Brazil,Para,-1.9981,-54.9306,184253,6027,
Brazil,Paraiba,-7.24,-36.782,99445,2244,
Brazil,Parana,-25.2521,-52.0215,112245,2891,
Brazil,Pernambuco,-8.8137,-36.9541,116359,7303,
Brazil,Piaui,-7.7183,-42.7289,69839,1660,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,59138,2133,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,104068,2948,
Brazil,Rio de Janeiro,-22.9068,-43.1729,205916,15074,
Brazil,Rondonia,-11.5057,-63.5806,50147,1045,
Brazil,Roraima,-2.7376,-62.0751,40989,576,
Brazil,Santa Catarina,-27.2423,-50.2189,129072,1960,
Brazil,Sao Paulo,-23.5505,-46.6333,730828,27905,
Brazil,Sergipe,-10.5741,-37.3857,69502,1757,
Brazil,Tocantins,-10.1753,-48.2982,40786,547,
