Brazil,Acre,-9.0238,-70.812,40900,785,
Brazil,Alagoas,-9.5713,-36.782,103551,2461,
Brazil,Amapa,0.902,-52.003,66724,901,
Brazil,Amazonas,-3.4168,-65.8561,196436,5190,
Brazil,Bahia,-12.5797,-41.7007,483737,9011,
Brazil,Ceara,-5.4984,-39.3206,327865,9952,
Brazil,Distrito Federal,-15.7998,-47.8645,248543,4201,
Brazil,Espirito Santo,-19.1834,-40.3089,239032,4940,
Brazil,Goias,-15.827,-49.8362,304462,6752,
Brazil,Maranhao,-4.9609,-45.2744,200127,4473,
Brazil,Mato Grosso,-12.6819,-56.9211,175616,4397,
Brazil,Mato Grosso do Sul,-20.7722,-54.7852,129261,2229,
Brazil,Minas Gerais,-18.5122,-44.555,523548,11592,
Brazil,Para,-1.9981,-54.9306,290326,7130,
Brazil,Paraiba,-7.24,-36.782,163415,3619,
Brazil,Parana,-25.2521,-52.0215,401860,7682,
Brazil,Pernambuco,-8.8137,-36.9541,215552,9571,
Brazil,Piaui,-7.7183,-42.7289,140496,2814,
Brazil,Rio Grande do Norte,-5.4026,-36.9541,114768,2928,
Brazil,Rio Grande do Sul,-30.0346,-51.2177,431603,8492,
Brazil,Rio de Janeiro,-22.9068,-43.1729,421069,24918,
Brazil,Rondonia,-11.5057,-63.5806,92775,1747,
Brazil,Roraima,-2.7376,-62.0751,68264,773,
Brazil,Santa Catarina,-27.2423,-50.2189,479947,5039,
Brazil,Sao Paulo,-23.5505,-46.6333,1426176,45863,
Brazil,Sergipe,-10.5741,-37.3857,108943,2454,
Brazil,Tocantins,-10.1753,-48.2982,89289,1225,
